"","DASanthesis_BLUP","DASmaturity_BLUP","DATanthesis_BLUP","DATmaturity_BLUP","fruitno_BLUP","fruitlength_BLUP","fruitwidth_BLUP","fruitshapeindex_BLUP","fruitweight_BLUP","yield_BLUP","pollenconcentration_BLUP","pollenactivity_BLUP","leaftemp_BLUP","leafminushobotemp_BLUP","growthrateplot_BLUP","growthrateplant_BLUP","height_BLUP","heightmax_BLUP","leafangledaily_BLUP","leafanglemean_BLUP","leafanglenoon_BLUP","leafanglemidnight_BLUP","leafanglemidnightminusnoon_BLUP","leafanglebright_BLUP","leafanglelow_BLUP","leafanglelowminusbright_BLUP","leafanglecold_BLUP","leafangleHot_BLUP","leafanglecoldminushot_BLUP","leafareadaily_BLUP","leafareadailyplant_BLUP","leafareaindex_BLUP","leafareaprojecteddaily_BLUP","leafareaprojectedplant_BLUP","leafinclinationmean_BLUP","leafinclinationhot_BLUP","leafinclinationcold_BLUP","leafinclinationbright_BLUP","leafinclinationdark_BLUP","leafinclinationnoon_BLUP","leafinclinationmidnight_BLUP","lightpendaily_BLUP","lightpenmeanplot_BLUP","lightpenmeanplant_BLUP","huedaily_BLUP","huemean_BLUP","huebin0_BLUP","huebin1_BLUP","huebin5_BLUP","ndvimean_BLUP","ndvibin0_BLUP","ndvibin1_BLUP","ndvibin2_BLUP","ndvibin3_BLUP","ndvibin4_BLUP","ndvibin5_BLUP","green_BLUP","greenb0_BLUP","greenb1_BLUP","greenb2_BLUP","greenb3_BLUP","npcimean_BLUP","psrimean_BLUP","biomassfinalplot_BLUP","biomassfinalplant_BLUP","heightfinal_BLUP","heighmaxfinal_BLUP","leafareafinalplot_BLUP","leafareafinalplant_BLUP","leafareaindexfinal_BLUP","leafareafinalprojectedplot_BLUP","leafareafinalprojectedplant_BLUP","lightpenetrationfinal_BLUP","biomassAUC_BLUP","biomassAUCperplant_BLUP"
"PPC106",62.8930943927181,112.643948449459,23.5597265021166,73.3108714265875,29.3380199428547,6.46299016529048,1.91701322247417,3.36606224435638,13.5097275452664,7.94170398824405,23725.6254177112,59.3150908679012,32.3794022590333,0.112493882919398,3543142.27093275,889.804249941292,5.86959589300013,5.45550854586288,-0.0436261086193514,36.1876803707246,37.1428138069768,37.2185458177677,0.0927188011684812,35.8818944139765,36.8617440725377,0.80201523938591,36.2503075885921,35.9152822661092,0.834465427672805,5900.38596708972,1481.72821259226,0.199931481175658,2772.63378662495,695.791950397787,1.65207007622147,1.64252581508866,1.71256161232844,1.73123046281956,1.69317671506168,1.68254490851238,1.67885677505999,1.96419352825568,133.14306953151,33.6356472673706,0.00941559775073879,95.9208313403635,0.101310987552126,0.679987355707626,0.0166101923369352,0.647773940221426,0.0313997472876872,0.0482949579157696,0.132621571277776,0.298490202709467,0.33863668458596,0.126491529638792,0.341952027142116,0.260639464572603,0.290435566279422,0.263405500625839,0.117600744422687,0.234150239302874,0.0942431425698308,193164320.166552,48506.2728318517,49.8470853964429,635.736607666307,356728.356615093,29132.9859080654,0.308592778299,163674.362163737,411.134414268516,197.517688424662,238213096989.526,59729033895.9612
"PPC107",61.7378310590355,105.535809047572,22.4044502825822,66.2023600125855,53.936732660026,8.2242737127854,2.23338283521052,3.7328472078629,14.0743284980365,8.3985972156879,31969.3738130651,64.6117318810943,32.306513616716,0.0411012125906266,3868745.61045834,987.657143869949,5.77406785399128,5.37258238189432,-0.0200901393372522,35.2992668824498,36.2903865508361,36.4843202900713,0.185590554541018,35.2595725388605,36.4363158572878,0.80201523938591,36.0254216442441,33.4683079347872,0.834465447814492,6325.86181676494,1608.75863808688,0.219253295084406,2967.33262517969,757.54628578444,1.67902791034317,1.62335955683547,1.73227320551785,1.76805016494005,1.71528893201419,1.72232578262291,1.71766489461901,1.98516585109528,189.881969453826,48.4756953007558,0.0176201535537862,95.9208313281564,0.100740412993078,0.693377005161713,0.015754988798737,0.640157147756203,0.0324406314480841,0.0508517346575695,0.138877788005757,0.301103308233182,0.328144144704183,0.12049606714235,0.337596268580775,0.25961825989174,0.290022705543416,0.258765329368667,0.116660985301417,0.239866224143896,0.0987796658326252,223641169.642036,57415.9004702406,53.0455180351875,684.215583902253,396652.229737159,29299.5910271946,0.343055042787759,180397.772616583,462.126072926951,250.34472302098,238213096989.526,59729033895.9612
"PPC108",64.8735458218883,106.92812501289,25.5402000213185,67.594748846256,28.1657077264856,6.83299077315004,2.67840942379299,2.5767238433599,16.8345157296082,8.25082489184035,23648.6359194404,60.063378650405,32.2837738788264,0.0188281867953486,4148648.66485792,1043.05668972122,7.47224105229426,7.2208954385955,-0.048513769971864,34.7562964878579,35.3462485479985,35.6246685881298,0.251280331316714,35.3241096222058,35.2325033782451,0.80201523938591,34.4926925066614,35.1097028966625,0.83446542330413,5637.86913337577,1416.60708646512,0.206707533970045,2502.37311275509,628.386786943421,1.728595540825,1.65248370345485,1.81052225726974,1.77857007983162,1.78273119371937,1.7698687785111,1.75550281118906,2.39633375939813,181.612819428957,45.3957203076299,0.0332241451978999,95.9208313255827,0.108921327093234,0.70570584021738,0.0174352122208442,0.647516616151655,0.0321611722766157,0.0478079528220935,0.135390716386882,0.299385101861424,0.34010684852333,0.124486511135079,0.336270159416901,0.268758547332336,0.298927360963169,0.2583843468865,0.112863591301179,0.242156601345002,0.0982126004247759,237153070.095424,59659.4015702519,60.7221471357541,735.098229405146,364686.59440881,29200.4117741405,0.315072253647093,158578.724798559,398.431418796765,262.836553645211,238213096989.526,59729033895.9612
"PPC109",65.4511774887296,106.195327136407,26.1178381310857,66.8619126180084,19.5069303210773,7.00438070049641,4.45851577812288,1.58468848884665,38.7199926079624,8.64923578617138,32704.6235215514,60.5462481168925,32.2715118832699,0.00607418371057335,2268423.01902314,567.166574809077,3.35989809146661,3.03184179482318,-0.0428741607189649,36.1490936421749,37.1978402549949,37.3304645578633,0.138777150402016,36.6317538585608,37.1405682864336,0.80201523938591,36.4097721673117,34.2976443365769,0.834465443003227,4922.54750866338,1239.17307676429,0.175645034526468,2271.65769572442,570.856173555285,1.63641714027984,1.61971903850804,1.70360179724235,1.70868778805191,1.67990938489017,1.67478278673471,1.67109515114818,1.89023849508443,144.032980432822,36.2781416114579,-0.0213323169877849,95.9208313266293,0.106582775027276,0.680246294655272,0.014125071467112,0.635692575145675,0.0340647347489367,0.0538250289136977,0.140498250699234,0.302698785578385,0.323324155174359,0.116603588223091,0.331791990778894,0.274996995729291,0.298345602653343,0.245811924974962,0.108279868240286,0.238452165176256,0.0976455350169266,123859479.699413,30934.3681955154,34.0131830724439,509.299077540814,313428.40740587,29163.3885406191,0.271139986726505,142770.330059103,359.02586652665,201.539562935493,238213096989.526,59729033895.9612
"PPC11",64.4609517741445,111.911150572976,25.1276013714848,72.5780351983398,17.688167292687,5.90546881339311,5.22518480632065,1.11172893064088,48.4741173791432,9.37974278639303,21949.1906131184,59.453662679476,32.2952766176921,0.0300948425816078,2860738.30932876,729.274727654699,4.43389293779914,3.83203653167438,-0.0612968842784355,35.8183502546063,36.626337496631,36.8220061438082,0.187100664351953,36.3682274349005,36.2222186930463,0.80201523938591,35.4769335877692,34.2060717755459,0.834465437715032,5341.32374718769,1363.24204565287,0.193021249118015,2469.1305566561,631.384189657142,1.66250536684923,1.62261003835629,1.74601158864986,1.71695343546671,1.71915856998088,1.70292047817875,1.69632042886155,1.92500839873957,123.853885754439,33.258412894153,0.00933891965912151,95.9208313154593,0.112352810708919,0.711719906098193,0.0161373150864021,0.639230781105027,0.0308813302739488,0.0488460426270347,0.139117096842346,0.313043819775007,0.328768460896765,0.110275044476847,0.330435279095853,0.277373066026349,0.296403280554409,0.248371345752602,0.109890883876751,0.247314929128364,0.100480862056173,166083517.842515,42652.2510435098,41.1652066974437,553.489473242854,349259.874950252,29078.6779158523,0.302540521105726,157738.447438232,406.417899018441,198.505162540432,238213096989.526,59729033895.9612
"PPC110",62.2329439163281,106.415166499352,22.8995686623827,67.0817634864826,21.2134994068854,8.4601869068975,2.7121555158182,3.03359634176275,19.0036126875694,7.20336453269479,23909.0300614733,58.5204348253704,32.3076525017522,0.0414730494152556,3165094.37610667,795.750852566561,5.82044068846159,4.84681340415555,-0.0530254573741834,34.6102181583484,35.5972463810637,35.7655318299743,0.163693962282452,35.2757068096968,36.4993832390023,0.80201523938591,35.7275207828999,32.8333472521671,0.834465451481126,5163.86347419192,1302.72637292352,0.175712124158095,2342.78943574894,590.557276846853,1.70337692180793,1.62807081584742,1.74183034160969,1.77706723484711,1.71252490489513,1.75240400451136,1.74677098428828,1.97136827027975,164.74596918188,42.268475159629,0.0075753235519244,95.9208313143698,0.114972631923704,0.692616894057333,0.0174855183113264,0.632604686308423,0.034153837673173,0.0540364916517413,0.145202378687049,0.303066972658047,0.31710113248056,0.11732199876188,0.32442698449953,0.283763178484819,0.291852429259804,0.243623717897896,0.108471655816056,0.244845305015866,0.102501032571636,170939043.88743,42984.4295999792,50.7692968842178,642.999219666097,316629.287182311,29019.2950516831,0.275340965248895,142338.334468451,359.820707837558,230.981010691837,238213096989.526,59729033895.9612
"PPC111",63.2231696309132,107.880762252318,23.8898054219836,68.547435942978,20.4136405509252,9.85550255070571,3.05805295907663,3.20197423436662,23.7822861671809,8.06493461873176,27779.3182376822,59.2596621432712,32.2613378436131,-0.00389104318948425,2873630.38998241,720.351619512405,4.8243522040392,4.48176730091254,-0.0703954538731127,34.4760833400567,35.2593646827067,35.4442478605619,0.17804000548634,35.0782540666044,36.1774076586701,0.80201523938591,35.3875633293659,34.1978648007365,0.834465437211395,4954.4601544507,1247.08839342764,0.176450110105999,2155.45510933279,541.885280392729,1.71729064264493,1.63942066710351,1.75138747770152,1.77180727740133,1.72302820794757,1.76598771762227,1.75647301417804,1.97026446381451,144.150456230126,36.3059475849137,0.00588840553634454,95.9208313287701,0.115430698823222,0.659138593987475,0.0187230481371898,0.646024136546983,0.0309987841286239,0.0488844903975881,0.136724008476452,0.297487915659276,0.33211157341188,0.130240326450292,0.321468740980118,0.298070154954336,0.290951642199428,0.235632854553966,0.106256509315917,0.236699528709322,0.0946684416257177,165850781.792872,41581.0640896983,43.7100805593648,595.021800030485,321399.576130277,28927.1902966592,0.277477056022991,137703.886217827,346.391391857563,215.111873018093,238213096989.526,59729033895.9612
"PPC112",66.7714784415098,105.755648410517,27.4381538105536,66.4222108810598,20.3823483628581,9.84743714236001,3.39551387932873,2.87487068504063,25.7122223998401,8.16675653799067,26158.363072394,59.8432626574035,32.2833183248119,0.0183819826057938,2521893.10559764,634.630632255621,4.06754754548364,3.22248648106016,-0.0696435059727262,35.8826614688557,36.6166837338209,36.7689412239352,0.152368138700436,35.7144053167231,37.2805336160282,0.80201523938591,36.5038153804027,33.8402134774648,0.834465447650428,5085.29447794158,1285.0730147135,0.184366686638055,2343.84322742378,591.836392656632,1.6677230121631,1.62464444565691,1.70180983422513,1.74625891266466,1.67659255234729,1.70195021295654,1.69729063185052,1.80303778433027,124.711554583537,32.3853053276394,-0.0119775898104784,95.9208313128665,0.129212887115725,0.669387564592694,0.0237637184035114,0.646500186076059,0.0298080450501933,0.049204888485533,0.140101681770028,0.305588031411846,0.327358714655451,0.12421220892936,0.310594645836348,0.322831840730906,0.282262800346224,0.224691819168634,0.104290686664279,0.2446262254575,0.0967949369051526,136579728.750696,34349.5532170637,34.5299731964194,508.147489101058,323008.114717233,29007.1475473796,0.278972319564859,146031.914596456,370.10872568651,184.236525501503,238213096989.526,59729033895.9612
"PPC113",67.5966665369974,111.105072908844,28.2633511102211,71.7719153472675,17.8268725331251,7.93826248637554,3.52747293633222,2.19320343790679,23.6581670764343,7.38348314476775,26391.0279459819,61.9101145238921,32.3699115503982,0.102454288654414,2662453.19856914,669.117089395223,4.33372761534325,3.37038572195253,-0.0713729861436153,36.0149588238832,36.8338933970504,37.0275121062252,0.18483549963555,35.792771775071,37.18205998493,0.80201523938591,36.4056833319599,35.0021483320554,0.834465436757358,4613.44956685779,1166.49409015696,0.163032183780479,2119.37838293022,534.946537094407,1.67207104992466,1.66608211014846,1.70539376025957,1.74325322269564,1.67990938489017,1.70097994773433,1.69340981989462,1.43326261847402,133.567128507144,34.664468285237,0.00857213874294887,95.9208313201689,0.116362905145047,0.688883161489662,0.0175257631837122,0.638265815843386,0.0337447742482699,0.0526972276441318,0.146863865752513,0.303020949273089,0.317094419403221,0.12438201505671,0.327171010384778,0.291032942500071,0.292152691613262,0.243399035921233,0.109536076861577,0.244128317370303,0.101402343343928,153355787.63558,38628.5748061682,40.6923779261693,556.027132359709,301583.653361896,28898.2564712253,0.262382014552708,132268.716472717,334.283766026742,172.511382397134,238213096989.526,59729033895.9612
"PPC114",73.4555020149592,115.049040903034,34.12225193786,75.7216941949222,18.6171649453045,9.41835450850023,5.02668836619032,1.75527558696177,59.1086401131194,8.65795233464471,16825.7718143165,53.784543037755,32.3237487435973,0.0579826044287839,2512575.19051702,631.736608377943,3.33671167423145,2.87966800939635,-0.0764110370762052,33.6510623343992,33.7369662875381,33.976761621894,0.220323080192535,34.080234170585,35.5340097206524,0.80201523938591,34.1959598839892,34.2397635668686,0.834465429050177,4507.99320320127,1139.68638467404,0.165380320887445,1913.04132155556,483.441927080293,1.79990336011464,1.66083548079423,1.80813297324679,1.81463835945986,1.75066847913822,1.83778734406566,1.82535742639531,1.66506197617495,131.405764854305,35.6701176585567,0.0131728242399848,95.9208313281897,0.107796250497928,0.707184298079747,0.0149601525691174,0.632237999508999,0.0340768851476962,0.06357153874898,0.165140223472616,0.307500558742314,0.30159392382611,0.112495586142196,0.331302350472233,0.2899207393823,0.314090609812821,0.246065913296407,0.101854984452006,0.242395597226857,0.102501032571636,136338153.596925,34386.0771228842,32.840880333747,499.593866790659,286697.538103581,28913.4262102828,0.249423063856522,120518.736924065,307.576641174866,175.415575312556,238213096989.526,59729033895.9612
"PPC115",61.902868678133,105.755648410517,22.5694897425157,66.4222108810598,27.3276876655655,8.32509131710682,2.90514097958738,2.89417515680413,21.9961491047985,9.31186150688709,19129.4828616185,60.7514409917244,32.2698415185501,0.00443810168220567,3931314.79182,988.050413964012,6.2034803011864,5.79148774627155,-0.0482881856017481,34.5275323114562,35.515189397177,35.6565075400535,0.144817589645758,35.3625245527685,36.0800404728652,0.80201523938591,35.2666506268203,33.9399930133051,0.834465438691784,5972.98953532835,1499.74053523937,0.203621410915176,2692.71563747592,675.862062164632,1.70337692180793,1.62314540869856,1.76273657681057,1.75527598257172,1.73353151100002,1.75143373928915,1.74580078129931,2.50837011562024,179.516401745359,44.885944127606,0.0137479099271143,95.9208313230947,0.114144897000014,0.672970945513345,0.0192562926963017,0.64800553188422,0.030731475355915,0.048269326068734,0.134358269691882,0.293340697303635,0.339120026154411,0.130730151817649,0.324396381980364,0.289121975324991,0.287986551459026,0.242529614359363,0.109286753013077,0.239149236498332,0.0956253645014634,214762366.876753,53982.3547956422,53.8651530333264,696.636805123535,371643.142996704,29273.9333623919,0.321338119917776,164926.780067403,414.25972421227,264.463742769641,238213096989.526,59729033895.9612
"PPC116",68.9994862993263,111.031793121196,29.6661865196557,71.6986317244427,16.4944848015403,4.8267204471541,5.53944528830543,0.83181409007012,51.1571071614088,9.48104254196343,21809.3698548181,58.9548041578067,32.2922395909289,0.0263764743353176,2687160.20465813,673.15524380865,4.34392963892672,3.72431800940595,-0.0564844177159615,34.2078137034732,34.9427212625321,35.080511955251,0.142552424929354,34.3499069831352,35.9760346153009,0.80201523938591,35.3443384985042,33.0225396188253,0.834465447314669,5286.48041869658,1353.37806490243,0.191276918695698,2323.42019942405,583.777723070824,1.7155514275403,1.6378145560767,1.75437408273022,1.80261559958378,1.73076748388096,1.77180930895552,1.76423463808984,1.82235439747201,119.949486897697,30.4361065883846,0.0142846565684352,95.9208313239415,0.112738551255881,0.669011685475143,0.0182199872323673,0.643708219919044,0.0303872140577293,0.0490254655562839,0.137653894241485,0.303077200076927,0.328063587776108,0.125048177556315,0.319857008304025,0.299576684632045,0.295399278310032,0.234226150004423,0.100464524527677,0.238472081499744,0.0960506635573504,152112949.726769,38097.9094596019,35.8214600468838,553.449638422611,340044.381915087,29056.1653206507,0.294138564060945,146603.265056576,368.582234471595,178.532467402792,238213096989.526,59729033895.9612
"PPC117",61.242718201743,111.178352696493,21.9093319027817,71.8451989700923,21.5164993742672,8.05086743335258,2.4516778679986,3.31887353560115,17.2242871648316,6.49531057107895,22645.4236097692,57.9858674137953,32.3480829205376,0.0818173448875038,1854144.23817068,463.436037317347,2.40832752813572,1.92131512477007,-0.069267532022533,34.8389823347501,35.759429596275,35.8687672195453,0.119145722859853,35.7459055597845,37.2346161363589,0.80201523938591,36.3262431022681,33.6587961395733,0.834465448096834,4470.43129936691,1131.53125563464,0.155652324301444,1992.11258789741,503.299820052109,1.69294163118017,1.64263288915712,1.70539376025957,1.75151887011044,1.67493413607585,1.73590949573382,1.73124773646467,1.46251348980295,109.213345129442,28.5221287488405,-0.00419476351132593,95.9208313163964,0.12034889079699,0.676328798963465,0.0177772936361235,0.636992061698019,0.0337974259762278,0.0529855859232822,0.145544248453606,0.301773204169789,0.31661779091211,0.12404240280201,0.335719314071907,0.282024097246121,0.272823302609374,0.245606780561487,0.119911784710711,0.245542376337942,0.101402343343928,99131556.4044271,24761.2933512586,25.5540418937971,444.844527713706,279091.162159489,28970.5184661783,0.2423027612762,124584.942195535,315.605756562645,155.746967208109,238213096989.526,59729033895.9612
"PPC118",66.7714784415098,110.592114395306,27.4381538105536,71.2589299874942,152.006450062454,4.24197834208995,1.14401680202167,3.73499214916995,8.55471087263141,8.51347322715949,20188.93665223,62.4878523844577,32.2373832950182,-0.0266102731743171,2914465.86516398,733.162234249836,3.5630111064466,2.33594594461284,-0.0877654503720422,36.3852076716337,36.8831275873824,37.0053213215511,0.128961436630934,36.6209976780032,37.7131537256842,0.80201523938591,36.6702893911538,35.4962946047884,0.834465434113261,6726.26447621119,1693.60847984186,0.212879780079784,3085.48721228409,776.810617823889,1.70511613691255,1.70537829327094,1.69285001913903,1.69816787316034,1.65834997336146,1.70389074340095,1.68661839897179,1.36206710146588,127.3647884446,32.9210337495554,-0.0178818028650079,95.9208313341553,0.127412764563235,0.647043639271618,0.0207554141926727,0.647876869849334,0.042035396335166,0.0535879343286185,0.12724737854751,0.282499633291357,0.333454188879798,0.144993866515066,0.317306798373497,0.334752635965931,0.28577211660227,0.222288698896499,0.10359066201272,0.235305386065171,0.0966177289651997,164424220.238102,41372.0980954172,34.8357488274295,469.141957388397,405805.893888976,29455.1202516824,0.351172187729327,185396.539798032,467.625248011905,168.228284184915,238213096989.526,59729033895.9612
"PPC119",68.1742982038387,108.613560128801,28.8409892199883,69.2802721712255,21.872925028593,4.34279594641135,3.54842585881797,1.1857294057343,19.7710461542032,7.33964925539518,15637.617643012,56.1210106111023,32.297592350599,0.0323630472118447,2430648.15372942,610.23202875867,5.43925598911559,4.6741218049633,-0.0667861039512573,35.1072519713336,35.9399549608258,36.0762028154123,0.141797370023887,36.4435206988035,35.8382821762928,0.80201523938591,35.1317190602115,34.4276600953991,0.834465433518053,4665.19047757035,1179.23280291204,0.156725758407485,2031.94013900566,513.409554638711,1.68946320097092,1.62378785310928,1.76034729278761,1.71319632300544,1.73408431642383,1.72329604784512,1.71960530059696,2.62702931063382,160.485322582094,40.9439839573489,0.0247128770283834,95.9208313242745,0.116475412804578,0.672979298382624,0.0189846398076975,0.651614501962759,0.0303669633931301,0.0461482907265391,0.130173783749232,0.300116362311309,0.338918633834223,0.132310655002985,0.324702407172027,0.300021565879153,0.284036224871338,0.237459616712053,0.108903177861538,0.240304383260629,0.0948102079776801,136760071.460988,34374.9215800375,41.6419431445138,531.832911082921,300977.936585592,29024.8167654181,0.261598781268873,130429.675641658,329.8306751958,238.349460052019,238213096989.526,59729033895.9612
"PPC12",66.358884393766,110.958513333548,27.0255551607199,71.625348101618,16.8677013860484,5.52538644510142,5.63962899900528,0.968017863068153,53.1135327149082,9.85908905244269,31591.4728181629,60.4332587936085,32.3324042698725,0.0664604840303255,2936753.98050036,750.234596478366,4.58135855141474,3.92009214908429,-0.0633271436094792,34.7186284909404,35.4823666036223,35.6671205240282,0.179550115297275,35.3041338583132,36.4241449590622,0.80201523938591,35.724016066884,34.0596420671049,0.834465440637656,5815.15992102988,1488.4731242002,0.201877080492858,2617.24683095401,671.61834148241,1.69555045383711,1.63749333387134,1.73645445255803,1.75452456007946,1.71031368319988,1.7456121479559,1.7419199693434,1.82952913949609,116.195036822881,32.1508082848285,0.025057928440661,95.9208313216913,0.109138306150901,0.691505962443238,0.0161976823949808,0.641289373663195,0.0296338893346405,0.0506659037665615,0.142214436927347,0.307449421647916,0.325398496072292,0.119842966652541,0.325304256715632,0.286371800342865,0.301451441371929,0.241621117671116,0.102238559603545,0.240563295465972,0.0967949369051526,167233230.214074,43141.3336975836,38.9964466308545,540.45986567604,364753.767636624,29154.3065463351,0.315499471801912,162793.201959209,419.225198378692,184.285858770186,238213096989.526,59729033895.9612
"PPC120",61.4077558208405,106.781565437593,22.0743713627152,67.4481816006065,23.640552042337,9.12155039124589,3.15823666977647,2.91455209922116,26.8247738751377,8.81371734805116,20125.1696960372,60.719959409092,32.3120182277243,0.0457491728984893,3262068.11850639,821.495771829073,6.20255284449699,5.56493688594509,-0.0543789635948792,32.1544485056509,32.9328078454484,33.0736931673291,0.143307479834822,33.7129874344054,34.9127406884994,0.80201523938591,33.8583389077991,32.9793450145655,0.834465437993559,5376.93542955713,1357.42471021641,0.192283263170112,2256.73700005431,570.100223311232,1.81207786584702,1.63824285235052,1.82784456643619,1.83267249927398,1.77996716660031,1.87271689206515,1.86610595193229,2.35494101695153,179.364542787869,45.7238307944089,0.0169683897750395,95.9208313228949,0.117873722287315,0.65879612634704,0.0207956590650586,0.644994840267899,0.0315010006106831,0.0495893661910668,0.139226495167644,0.294920833520519,0.326640415380116,0.132323717012781,0.317898447077379,0.299839569005336,0.284073757665521,0.236443663426272,0.107474360422054,0.238691161058111,0.0962633130852939,181409813.883382,45734.3853876816,50.0297692398898,623.099010944158,333065.221424415,29132.4807154453,0.289225555280523,137287.108885319,347.301195848498,254.026925845797,238213096989.526,59729033895.9612
"PPC121",61.902868678133,107.221244163483,22.5694897425157,67.8878833375551,22.6888115906363,10.6438962164991,3.1550729736491,3.39180154004104,28.1666471851395,9.25390133746278,23485.9140476714,59.6929655386955,32.2541249050504,-0.0102122692081775,2649383.58410893,675.719428252597,3.85052268016255,2.8736836470481,-0.0647558446202136,35.4784195507162,36.3753396635658,36.4283609200236,0.0753525383427224,36.2176409070947,37.228530687246,0.80201523938591,36.3320842956278,34.1196825670262,0.834465444063918,6109.19038795553,1541.46788867083,0.206774623601673,2877.40586103668,738.013171435994,1.66163575929691,1.62560811227299,1.70658840227105,1.7222133929125,1.67382852522822,1.70874206951199,1.70893306771823,1.59828168502778,109.390991457072,29.342404965788,-0.0274282252713576,95.9208313313723,0.123675903014539,0.616371903279473,0.0253030847722683,0.655126975515133,0.0303953143235689,0.0529663620380055,0.128997751752278,0.28076097208184,0.333669007354665,0.15234777803031,0.306330694832506,0.321163536054249,0.275863458938141,0.222689218941855,0.103542715118778,0.233254004745919,0.0922584136423582,147401391.001148,37607.3568206595,33.3908857019857,462.49044774461,379080.178728188,29260.2672350905,0.327960001317476,175339.218112122,450.802629615512,164.37948048553,238213096989.526,59729033895.9612
"PPC122",68.6694110611313,110.738673970603,29.3361075997887,71.4054972331436,60.5928419511704,1.89951721128424,1.67815002364856,0.938839205962061,8.48725961758807,6.73538760732401,18607.4549161399,61.1708872059912,32.2704109610682,0.00573953056840724,2600628.71185458,652.759114978689,3.20315791095694,2.67107023611462,-0.0660341560508708,36.5119926368684,37.392846263761,37.6440299934761,0.230893848869084,36.9844029211266,37.80056290385,0.80201523938591,36.6737941071696,34.661342904445,0.834465441519022,5568.86959872507,1403.17306864491,0.188861691957104,2536.21634614819,638.80530120643,1.64250439314603,1.62164637174021,1.69583662416773,1.68990222574553,1.65890277878527,1.67672331717913,1.66527393321433,1.39297368249267,127.743958294436,33.1332860136017,-0.000475876067888556,95.9208313227997,0.139250177598138,0.614542624907392,0.0302431428576254,0.661682306192551,0.0298971479744296,0.0433928671702135,0.117599813735289,0.286012751676468,0.350579249173088,0.153895626191156,0.288397618601035,0.365479774828732,0.267277832268938,0.203884314373316,0.0943465008606274,0.23436931886124,0.0901319183629233,152661888.445556,38383.0371740319,34.9158561812405,482.388845792901,354328.304535069,29174.2740283807,0.307880748040967,159375.376027434,401.889435304568,174.527576476261,238213096989.526,59729033895.9612
"PPC123",67.5141477274486,113.167367853291,28.1808313802543,73.8346011133225,15.3122855129183,5.23967921068284,5.41675972648526,0.918808960756325,54.4949279015511,8.36806578811187,26348.7489672704,55.3807173561894,32.4217687823802,0.153247198898738,2838630.36951629,713.266414753249,3.82455389285918,3.7747576349126,-0.0742303881650842,36.1619558850248,36.2015719329823,36.4119590356991,0.197671433028502,36.0455420181737,36.8800004198761,0.80201523938591,35.857195275485,35.5969380327139,0.834465427920808,5586.78488335912,1410.22415580215,0.198992226332871,2518.1727701266,635.108744510379,1.71729064264493,1.64852196292207,1.73167588451211,1.73498757528083,1.69483513133312,1.72717710873395,1.71475428565208,1.68658620224718,117.425189887334,30.3285901576887,0.0196904620274524,95.9208313326092,0.102227121351161,0.734615120791676,0.0140043368499546,0.643926945378349,0.0314280982181261,0.0555231387798054,0.158747258838012,0.315048393875391,0.315114061588042,0.112182097907088,0.353601386104767,0.255937878665659,0.307550520426554,0.270468329718335,0.116939077286282,0.247454343392779,0.101437784931919,157625473.074384,39568.0286250696,34.8679871527437,529.125048643209,350848.381935043,29227.8892732299,0.304106987673397,154921.126551528,391.544316786729,167.220591516406,238213096989.526,59729033895.9612
"PPC124",66.6064408224123,108.755791103901,27.2731143506201,69.4280222149807,84.2481777596994,3.35982430427766,1.14928962890061,2.81481232844307,8.38820657020593,6.89633228385252,14839.7976558462,58.9505404097583,32.225007410958,-0.038732153657223,2646004.10466997,662.741515148538,4.26324090694837,2.91386436567204,-0.0506944188829851,35.3580657069065,36.2479099944712,36.3675774663509,0.128961436630934,35.6829050736616,36.9397484657109,0.80201523938591,36.59260151947,34.5792731563512,0.834465441705978,5700.16069661206,1459.24995003657,0.198321330016595,2597.57926091296,652.134023922205,1.67381026502929,1.63406696368083,1.69703126617921,1.74701033515691,1.68764866082355,1.71844472173408,1.71087347369618,1.77489071946658,135.622477416074,34.2381100255807,0.00293629900907981,95.920831324617,0.141243170424109,0.597076775245198,0.0310279178691485,0.644017008802769,0.0409459105797312,0.0458086687533176,0.122570600141019,0.285399106543697,0.334420872016699,0.142747200830125,0.271953864968992,0.395387927759354,0.263158608107429,0.190755071910918,0.0865791040419598,0.231899694748743,0.0901673599509139,156704117.336979,39261.9740539555,38.6574557555813,525.926493645046,364550.3394638,29231.9816808556,0.315855486930929,166061.996310513,417.082781282048,188.708869367358,238213096989.526,59729033895.9612
