"treatment","g2pname","genotype","DASanthesis","DASmaturity","DATanthesis","DATmaturity","fruitno","fruitlength","fruitwidth","fruitshapeindex","fruitweight","yield","pollenconcentration","pollenactivity","leaftemp","leafminushobotemp","growthrateplot","growthrateplant","height","heightmax","leafangledaily","leafanglemean","leafanglenoon","leafanglemidnight","leafanglemidnightminusnoon","leafanglebright","leafanglelow","leafanglelowminusbright","leafanglecold","leafangleHot","leafanglecoldminushot","leafareadaily","leafareadailyplant","leafareaindex","leafareaprojecteddaily","leafareaprojectedplant","leafinclinationmean","leafinclinationhot","leafinclinationcold","leafinclinationbright","leafinclinationdark","leafinclinationnoon","leafinclinationmidnight","lightpendaily","lightpenmeanplot","lightpenmeanplant","huedaily","huemean","huebin0","huebin1","huebin5","ndvimean","ndvibin0","ndvibin1","ndvibin2","ndvibin3","ndvibin4","ndvibin5","green","greenb0","greenb1","greenb2","greenb3","npcimean","psrimean","biomassfinalplot","biomassfinalplant","heightfinal","heighmaxfinal","leafareafinalplot","leafareafinalplant","leafareaindexfinal","leafareafinalprojectedplot","leafareafinalprojectedplant","lightpenetrationfinal","biomassAUC","biomassAUCperplant","cluster"
"stress1","GPC035440","PPC181",75.6666666666667,109.333333333333,35.6666666666667,69.3333333333333,3.2,8.36666666666667,2.2,3.8,12.7,1.2,23026.3333333333,81,36.1416666666667,0.748333333333333,292432.34,73.11,2.59,3.46333333333333,-0.07,28.62,31.5466666666667,31.6866666666667,0.14,30.5433333333333,36.7066666666667,6.15666666666667,32.23,19.7,12.53,871.613333333333,217.906666666667,0.03,397.2,99.2966666666667,1.76666666666667,1.41666666666667,1.88,1.99,1.69,1.92,1.91666666666667,1.08333333333333,81.7766666666667,20.4466666666667,-0.12,74.8866666666667,0.143333333333333,0.75,0.0133333333333333,0.523333333333333,0.02,0.1,0.24,0.356666666666667,0.186666666666667,0.01,0.283333333333333,0.293333333333333,0.313333333333333,0.226666666666667,0.0733333333333333,0.363333333333333,0.143333333333333,26023133.3333333,6505.78666666667,25.1766666666667,351.056666666667,80323.2666666667,200.81,0.0666666666666667,38147.5966666667,95.37,139.8,18943415435.3333,4735853859.06667,1
"stress1","GPC036000","PPC182",81,108,41,68,3.66666666666667,7.36666666666667,2.66666666666667,2.76666666666667,13.8,1.46666666666667,74038.1451071521,76.3574451329719,35.425,0.0316666666666667,204396.817,51.1,2.41666666666667,3.08,-0.0933333333333333,30.3533333333333,32.2433333333333,32.4166666666667,0.173333333333333,32.44,37.1566666666667,4.72,33.0566666666667,23.5333333333333,9.52666666666667,502.56,125.64,0.0233333333333333,192.29,48.0733333333333,1.76333333333333,1.56,1.83333333333333,1.88333333333333,1.66333333333333,1.89,1.87666666666667,0.98,86.06,21.5133333333333,-0.356666666666667,75.3,0.16,0.75,0.0233333333333333,0.553333333333333,0.0166666666666667,0.0933333333333333,0.226666666666667,0.353333333333333,0.23,0.0166666666666667,0.276666666666667,0.306666666666667,0.306666666666667,0.233333333333333,0.0766666666666667,0.386666666666667,0.146666666666667,19069200,4767.30333333333,27.65,347.49,52046.6166666667,130.116666666667,0.0466666666666667,23694.2666666667,59.2333333333333,134.443333333333,18698466052,4674616512.9,1
"stress1","GPC036020","PPC183",74.3333333333333,108,34.3333333333333,68,6.73333333333333,7.86666666666667,3.23333333333333,2.46666666666667,15.3333333333333,2.96666666666667,59066.6666666667,92.6333333333333,34.4833333333333,-0.91,247470.387,61.8666666666667,1.79333333333333,2.63666666666667,-0.1,31.5533333333333,33.2833333333333,33.5333333333333,0.25,34.3633333333333,40.6033333333333,6.24333333333333,34.1833333333333,29.35,4.83,671.173333333333,167.793333333333,0.0333333333333333,261.143333333333,65.2866666666667,1.75333333333333,1.36666666666667,1.78666666666667,1.81666666666667,1.54666666666667,1.84333333333333,1.83,-0.0966666666666667,93.95,23.49,-0.346666666666667,74.97,0.173333333333333,0.743333333333333,0.0233333333333333,0.556666666666667,0.0266666666666667,0.1,0.203333333333333,0.35,0.246666666666667,0.0133333333333333,0.28,0.32,0.293333333333333,0.23,0.0833333333333333,0.416666666666667,0.15,22046700,5511.68,28.25,359.233333333333,76966.8166666667,192.42,0.0666666666666667,36521.5433333333,91.3033333333333,104.936666666667,28593931819,7148482955,1
"stress1","GPC037070","PPC184",76.3333333333333,110.666666666667,36.3333333333333,70.6666666666667,28.9333333333333,7.16666666666667,1.36666666666667,5.23333333333333,5.53333333333333,4.93333333333333,9631.33333333333,82.3666666666667,35.1666666666667,-0.226666666666667,772518.169,193.13,4.45333333333333,5.55,-0.0566666666666667,30.0233333333333,33.11,33.1066666666667,-0.00333333333333333,33.1733333333333,37.37,4.19,34.66,23.04,11.62,1418.32333333333,354.58,0.0466666666666667,688.443333333333,172.11,1.68333333333333,1.17666666666667,1.76,1.84,1.65666666666667,1.83666666666667,1.83666666666667,0.966666666666667,100.743333333333,25.1866666666667,-0.09,71.69,0.176666666666667,0.71,0.02,0.546666666666667,0.0133333333333333,0.0733333333333333,0.21,0.356666666666667,0.243333333333333,0.0133333333333333,0.256666666666667,0.35,0.296666666666667,0.2,0.0633333333333333,0.37,0.133333333333333,62695300,15673.8266666667,43.9166666666667,532.116666666667,102038.466666667,255.096666666667,0.0833333333333333,50938.4166666667,127.346666666667,175.9,51602804137.3333,12900701034.3333,1
"stress1","GPC039160","PPC185",77,114.333333333333,37,74.3333333333333,5.9,3.8,2.6,1.8,10.1333333333333,1.73333333333333,18794.3333333333,81.2666666666667,35.5916666666667,0.198333333333333,422054.435333333,119.92,5.39333333333333,7.49,-0.0533333333333333,30.3233333333333,32.53,32.7766666666667,0.246666666666667,33.6366666666667,38.4266666666667,4.79,34.6466666666667,24.9133333333333,9.73666666666667,626.643333333333,177.106666666667,0.03,294.373333333333,82.76,1.72333333333333,1.5,1.76666666666667,1.83666666666667,1.62666666666667,1.89,1.87333333333333,2.43,141.94,39.0733333333333,-0.02,77.4333333333333,0.126666666666667,0.776666666666667,0.0133333333333333,0.55,0.0166666666666667,0.08,0.22,0.363333333333333,0.23,0.0133333333333333,0.303333333333333,0.263333333333333,0.303333333333333,0.25,0.0866666666666667,0.37,0.133333333333333,36101066.6666667,10316.0766666667,46.4333333333333,607.616666666667,64160.24,181.813333333333,0.0533333333333333,31966.9166666667,90.2333333333333,237.413333333333,30634297747,9142086717.33333,1
"stress1","GPC039200","PPC186",76.3333333333333,119.333333333333,36.3333333333333,79.3333333333333,9.73333333333333,4.4,3.3,1.33333333333333,13.0333333333333,3.86666666666667,17628.6666666667,82.6666666666667,35.2833333333333,-0.11,683783.509666667,170.943333333333,5.60333333333333,6.82666666666667,-0.0666666666666667,32.6233333333333,33.49,33.8533333333333,0.363333333333333,33.9066666666667,39.3433333333333,5.44,35.55,29.57,5.97666666666667,1274.20666666667,318.553333333333,0.04,618.393333333333,154.6,1.77666666666667,1.64666666666667,1.72666666666667,1.82666666666667,1.59333333333333,1.83666666666667,1.82333333333333,2.03666666666667,140.256666666667,35.0633333333333,0.02,80.3866666666667,0.153333333333333,0.8,0.02,0.59,0.0133333333333333,0.0766666666666667,0.22,0.38,0.263333333333333,0.0133333333333333,0.31,0.3,0.316666666666667,0.253333333333333,0.0866666666666667,0.39,0.136666666666667,52449133.3333333,13112.2866666667,46.0066666666667,554.11,97769.4333333333,244.426666666667,0.08,49686.8666666667,124.216666666667,222.373333333333,42116179937,10529044984,1
"stress1","GPC040670","PPC187",76.3333333333333,109.333333333333,36.3333333333333,69.3333333333333,16.4666666666667,6.36666666666667,2.63333333333333,2.43333333333333,12.4,6,140049.333333333,90.4,34.25,-1.14333333333333,1040596.335,272.833333333333,6.82666666666667,8.00333333333333,-0.0266666666666667,30.3733333333333,33.6666666666667,33.73,0.06,33.01,37.7033333333333,4.7,36.71,22.5966666666667,14.1133333333333,1418.68666666667,372.88,0.04,708.296666666667,185.556666666667,1.66666666666667,1.2,1.67666666666667,1.87,1.65333333333333,1.81666666666667,1.81666666666667,2.77,171.29,47.7233333333333,-0.04,77.3733333333333,0.126666666666667,0.77,0.0133333333333333,0.556666666666667,0.01,0.07,0.196666666666667,0.363333333333333,0.256666666666667,0.0166666666666667,0.293333333333333,0.263333333333333,0.31,0.243333333333333,0.08,0.343333333333333,0.123333333333333,64001700,17104.2366666667,56.8733333333333,669.366666666667,104804.026666667,277.176666666667,0.0866666666666667,53699.61,141.776666666667,266.293333333333,63414351005.3333,16007940144,1
"stress1","GPC042150","PPC188",71.6666666666667,103.333333333333,31.6666666666667,63.3333333333333,31.4,1.8,1,1.8,0.666666666666667,0.6,4570,36.4333333333333,36.425,1.03166666666667,50820.8196666667,13.12,-0.166666666666667,0.53,-0.0266666666666667,26.6966666666667,31.0366666666667,31.0433333333333,0.01,30.7033333333333,30.41,-0.29,31.74,21.76,9.97666666666667,552.623333333333,147.223333333333,0.00666666666666667,256.97,68.58,1.66666666666667,1.44333333333333,1.90333333333333,1.96,1.40333333333333,1.91,1.92,0.29,30.39,8.02666666666667,-0.293333333333333,58.1233333333333,0.266666666666667,0.55,0.0366666666666667,0.476666666666667,0.06,0.103333333333333,0.2,0.293333333333333,0.19,0.0133333333333333,0.183333333333333,0.446666666666667,0.233333333333333,0.133333333333333,0.04,0.366666666666667,0.15,3513640.66666667,909,5.81666666666667,82.6066666666667,32838.37,87.0533333333333,0.0233333333333333,15565.5366666667,41.29,43.4466666666667,2710175642.43333,838816062.533333,1
"stress1","GPC042610","PPC189",74.3333333333333,108,34.3333333333333,68,9.86666666666667,10.8333333333333,2.06666666666667,5.26666666666667,13.3333333333333,3.76666666666667,8363.66666666667,77.8666666666667,35.8916666666667,0.498333333333333,678295.551666667,169.573333333333,5.49,6.84333333333333,-0.0466666666666667,30.9133333333333,33.52,33.74,0.223333333333333,34.2266666666667,39.0933333333333,4.86333333333333,35.2433333333333,26.2433333333333,9,957.56,239.386666666667,0.04,457.756666666667,114.44,1.68,1.42,1.73666666666667,1.79333333333333,1.59333333333333,1.83,1.81666666666667,2.78666666666667,175.923333333333,43.98,-0.0533333333333333,75.66,0.146666666666667,0.756666666666667,0.0133333333333333,0.553333333333333,0.01,0.0733333333333333,0.216666666666667,0.373333333333333,0.233333333333333,0.0133333333333333,0.286666666666667,0.293333333333333,0.313333333333333,0.23,0.0733333333333333,0.366666666666667,0.133333333333333,62137400,15534.3533333333,52.4733333333333,628.336666666667,83563.0666666667,208.91,0.07,41473.7433333333,103.686666666667,308.713333333333,50591406784.6667,12647851696.3333,1
"stress1","GPC043060","PPC190",74.3333333333333,110.666666666667,34.3333333333333,70.6666666666667,3.76666666666667,12.1,2.63333333333333,4.56666666666667,18.2333333333333,2,11307.3333333333,87.2666666666667,35.35,-0.0433333333333333,303822.069666667,75.9566666666667,3.28333333333333,4.79666666666667,-0.0666666666666667,30.95,32.3766666666667,32.63,0.253333333333333,32.3133333333333,38.7633333333333,6.45,34.4666666666667,30.92,3.54666666666667,615.206666666667,153.803333333333,0.0233333333333333,276.693333333333,69.1766666666667,1.80333333333333,1.95666666666667,1.77,1.89,1.61333333333333,1.89,1.87666666666667,-0.0433333333333333,127.506666666667,31.8766666666667,-0.0633333333333333,78.9033333333333,0.14,0.796666666666667,0.0133333333333333,0.54,0.0233333333333333,0.12,0.253333333333333,0.356666666666667,0.193333333333333,0.00666666666666667,0.293333333333333,0.293333333333333,0.34,0.236666666666667,0.07,0.37,0.15,23555566.6666667,5888.89333333333,36.6166666666667,491.996666666667,56668.2433333333,141.666666666667,0.0466666666666667,26574.1533333333,66.4333333333333,157.536666666667,25826565470,6456641367.66667,1
"stress1","GPC043310","PPC191",69,101,29,61,77.1,11.5333333333333,1.3,8.86666666666667,4.73333333333333,8.86666666666667,2737.66666666667,73.3333333333333,34.125,-1.26833333333333,1171354.859,292.84,5.17333333333333,6.88,0,32.04,35.31,35.3633333333333,0.0566666666666667,34.7466666666667,37.99,3.24666666666667,36.47,28.3566666666667,8.12,2198.79666666667,549.703333333333,0.0533333333333333,1163.12666666667,290.783333333333,1.58666666666667,1.31333333333333,1.68666666666667,1.75666666666667,1.63333333333333,1.73333333333333,1.73333333333333,2.98,140.283333333333,35.0666666666667,-0.153333333333333,75.68,0.14,0.756666666666667,0.0133333333333333,0.54,0.0133333333333333,0.0833333333333333,0.22,0.35,0.23,0.0133333333333333,0.29,0.273333333333333,0.306666666666667,0.243333333333333,0.0766666666666667,0.366666666666667,0.133333333333333,88225733.3333333,22056.4333333333,48.1966666666667,589.97,151595.943333333,378.99,0.13,80211.2266666667,200.526666666667,274.19,66842687007,16710632379.3333,1
"stress1","GPC043540","PPC192",75.6666666666667,118,35.6666666666667,78,8.63333333333333,6.56666666666667,5.73333333333333,1.13333333333333,47.3333333333333,3.5,13336.4784404854,71.0574451329718,35.3583333333333,-0.035,273240.561666667,72.29,3.22333333333333,3.82333333333333,-0.0666666666666667,32.4966666666667,34.31,34.4,0.0966666666666667,33.88,40.5133333333333,6.63666666666667,35.1533333333333,25.4966666666667,9.65666666666667,698.223333333333,188.146666666667,0.0266666666666667,348.173333333333,93.0933333333333,1.7,1.46,1.74666666666667,1.8,1.54,1.78333333333333,1.77666666666667,0.81,83.1466666666667,22.38,-0.196666666666667,75.73,0.17,0.75,0.0266666666666667,0.553333333333333,0.0266666666666667,0.0933333333333333,0.23,0.36,0.223333333333333,0.0166666666666667,0.27,0.35,0.313333333333333,0.213333333333333,0.0633333333333333,0.373333333333333,0.14,21872366.6666667,5830.88666666667,27.91,346.78,60753.3833333333,163.233333333333,0.05,31327.1833333333,84.0233333333333,123.656666666667,18269084938.3333,5510061322.83333,1
"stress1","GPC044910","PPC193",75.6666666666667,109.333333333333,35.6666666666667,69.3333333333333,1.1,3.6,4.6,0.766666666666667,23.9333333333333,0.8,14174.1451071521,58.0574451329719,35.5,0.106666666666667,217009.24,55.86,1.59333333333333,2.21333333333333,-0.05,31.9566666666667,34.9033333333333,35.1,0.196666666666667,35.34,40.1933333333333,4.85333333333333,37.2733333333333,22.2566666666667,15.02,723.92,189.13,0.0366666666666667,341.413333333333,89.2133333333333,1.60666666666667,1.22333333333333,1.65,1.73333333333333,1.55333333333333,1.75333333333333,1.75,0.366666666666667,67.68,18.3066666666667,-0.15,76.8266666666667,0.116666666666667,0.786666666666667,0.01,0.513333333333333,0.02,0.106666666666667,0.26,0.363333333333333,0.156666666666667,0.00333333333333333,0.296666666666667,0.25,0.336666666666667,0.246666666666667,0.07,0.37,0.146666666666667,21575626.6666667,5551.21333333333,19.5933333333333,262.196666666667,60232.15,159.063333333333,0.05,29774.0333333333,78.63,92.1033333333333,20877333789.3333,5321728798.66667,1
"stress1","GPC045100","PPC194",76.3333333333333,109.333333333333,36.3333333333333,69.3333333333333,34.8333333333333,9.4,1.7,5.56666666666667,8.2,8.46666666666667,38548.3333333333,84.5,34.4416666666667,-0.951666666666667,1272573.95366667,318.143333333333,7.99,9.32333333333333,0.01,31.7133333333333,34.4566666666667,34.63,0.176666666666667,34.3566666666667,39.2166666666667,4.86333333333333,37.3,29.1533333333333,8.14666666666667,1485.18666666667,371.296666666667,0.0466666666666667,796.88,199.22,1.65,1.70333333333333,1.66,1.78666666666667,1.59,1.79666666666667,1.79,1.64666666666667,155.976666666667,38.9966666666667,0.0133333333333333,81.1866666666667,0.106666666666667,0.8,0.0133333333333333,0.566666666666667,0.0133333333333333,0.07,0.19,0.343333333333333,0.28,0.02,0.31,0.246666666666667,0.323333333333333,0.256666666666667,0.0833333333333333,0.323333333333333,0.116666666666667,90385866.6666667,22596.4666666667,63.9866666666667,731.69,107161.206666667,267.903333333333,0.0866666666666667,56797.4066666667,141.993333333333,234.513333333333,80311037719.6667,20077761650.6667,1
"stress1","GPC045230","PPC195",76.3333333333333,117.666666666667,36.3333333333333,77.6666666666667,2.7,10.3,2,5.13333333333333,16.5333333333333,1.4,28555.6235476375,67.948223599277,36.625,1.23166666666667,837680.598333333,251.463333333333,6.07666666666667,7.23666666666667,-0.0266666666666667,32.36,33.9633333333333,34.11,0.15,32.6033333333333,39.0466666666667,6.44666666666667,35.7933333333333,31.7833333333333,4.01333333333333,1501.58,452.053333333333,0.0366666666666667,763.913333333333,229.98,1.71666666666667,1.97333333333333,1.71333333333333,1.86666666666667,1.59666666666667,1.81666666666667,1.8,1.85666666666667,144.486666666667,43.7366666666667,0.196666666666667,80.2166666666667,0.143333333333333,0.796666666666667,0.0133333333333333,0.58,0.01,0.0666666666666667,0.203333333333333,0.39,0.263333333333333,0.0133333333333333,0.31,0.28,0.32,0.256666666666667,0.0866666666666667,0.366666666666667,0.126666666666667,59508866.6666667,17835.46,48.25,594.156666666667,101852.89,313.066666666667,0.0833333333333333,51955.9133333333,159.29,223.296666666667,46889951855.3333,15538419437.3,1
"stress1","GPC046740","PPC196",70.3333333333333,112,30.3333333333333,72,5.93333333333333,7.66666666666667,5.3,1.43333333333333,54.4,9.33333333333333,24021.3333333333,79.5666666666667,32.3416666666667,-3.05166666666667,1136451.96866667,284.113333333333,6.88333333333333,8.21333333333333,-0.0266666666666667,32.3066666666667,34.66,34.8433333333333,0.183333333333333,33.73,39.5933333333333,5.86666666666667,37.7066666666667,30.8466666666667,6.85666666666667,1731.75,432.94,0.05,898.18,224.54,1.71,1.58333333333333,1.63666666666667,1.83,1.58666666666667,1.78333333333333,1.78,2.99,144.06,36.0133333333333,-0.0333333333333333,75.8466666666667,0.176666666666667,0.743333333333333,0.02,0.576666666666667,0.0133333333333333,0.07,0.2,0.373333333333333,0.263333333333333,0.0166666666666667,0.266666666666667,0.36,0.306666666666667,0.206666666666667,0.0666666666666667,0.356666666666667,0.123333333333333,86877700,21719.4266666667,55.69,665.65,125991.05,314.98,0.103333333333333,65538.4833333333,163.846666666667,284.21,66337024723,16584226691,1
"stress1","GPC047230","PPC197",71.6666666666667,101,31.6666666666667,61,40.2666666666667,11.7333333333333,1.26666666666667,9.26666666666667,6.13333333333333,6.96666666666667,23490.3333333333,92.2333333333333,34.35,-1.04333333333333,905439.489333333,245.083333333333,5.80333333333333,9.38333333333333,-0.0266666666666667,33.91,36.25,36.39,0.14,35.27,40.0333333333333,4.76333333333333,37.5466666666667,30.53,7.02,1654.32333333333,443.413333333333,0.04,863.803333333333,232.313333333333,1.61666666666667,1.6,1.64,1.74,1.55666666666667,1.69666666666667,1.69333333333333,3.45,146.27,40.7166666666667,-0.166666666666667,77.8233333333333,0.146666666666667,0.78,0.0166666666666667,0.566666666666667,0.0133333333333333,0.08,0.22,0.373333333333333,0.24,0.0133333333333333,0.3,0.286666666666667,0.32,0.246666666666667,0.08,0.393333333333333,0.143333333333333,68193200,18529.77,45.3533333333333,658.353333333333,109315.683333333,298.133333333333,0.09,57255.3933333333,156.74,268.33,48594819766.3333,12262010563,1
"stress1","GPC049280","PPC198",73,108,33,68,176.7,3.06666666666667,1.1,2.8,1.43333333333333,7.33333333333333,6247.33333333333,91,34.1416666666667,-1.25166666666667,1431125.47166667,386.666666666667,5.08666666666667,6.48666666666667,-0.0233333333333333,33.1966666666667,35.6533333333333,35.69,0.0333333333333333,35.2233333333333,39.6066666666667,4.37666666666667,38.46,33.4633333333333,4.99666666666667,2946.69666666667,821.89,0.06,1620.33,449.92,1.65333333333333,1.47333333333333,1.60666666666667,1.75333333333333,1.57333333333333,1.72333333333333,1.72666666666667,1.95,133.613333333333,36.58,-0.153333333333333,72.24,0.216666666666667,0.696666666666667,0.0333333333333333,0.566666666666667,0.0333333333333333,0.0933333333333333,0.193333333333333,0.333333333333333,0.27,0.02,0.233333333333333,0.43,0.276666666666667,0.176666666666667,0.0566666666666667,0.35,0.126666666666667,88381233.3333333,23819.6866666667,45.6466666666667,564.643333333333,165878.5,458.263333333333,0.136666666666667,91889.81,253.066666666667,210.823333333333,75623655019,23259828639,1
"stress1","GPC049320","PPC199",71.6666666666667,103.333333333333,31.6666666666667,63.3333333333333,60.6,1.6,1.16666666666667,1.36666666666667,0.933333333333333,1.66666666666667,15181.3333333333,89.5666666666667,34.2916666666667,-1.10166666666667,389582.187333333,117.276666666667,4.2,5.16666666666667,-0.0366666666666667,34.1033333333333,36.1066666666667,36.19,0.08,35.2233333333333,38.9233333333333,3.70333333333333,37.4933333333333,31.0366666666667,6.45333333333333,1287.03,397.453333333333,0.02,708.34,217.71,1.64666666666667,1.55666666666667,1.64666666666667,1.73666666666667,1.59,1.7,1.7,1.54333333333333,73.47,21.74,-0.0933333333333333,51.0866666666667,0.396666666666667,0.443333333333333,0.11,0.58,0.0233333333333333,0.0866666666666667,0.19,0.353333333333333,0.283333333333333,0.0233333333333333,0.08,0.666666666666667,0.183333333333333,0.08,0.02,0.39,0.133333333333333,25316100,7690.07,29.7333333333333,370.663333333333,83332.7633333333,255.443333333333,0.07,46070.75,140.656666666667,134.303333333333,15498817666.9667,4919584078.53333,1
"stress1","GPC049520","PPC200",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,112.466666666667,6.8,1.96666666666667,3.46666666666667,5.4,5.33333333333333,49770.3333333333,82.2,33.3666666666667,-2.02666666666667,543072.815333333,150.463333333333,5.80666666666667,7.20666666666667,-0.01,32.8233333333333,35.23,35.2366666666667,0.00666666666666667,34.3966666666667,39.5966666666667,5.2,38.87,28.18,10.69,846.453333333333,228.36,0.0266666666666667,467.756666666667,125.436666666667,1.61,1.32333333333333,1.59666666666667,1.78666666666667,1.57666666666667,1.75,1.75,2.21,160.023333333333,45.8933333333333,-0.12,76.38,0.15,0.75,0.02,0.573333333333333,0.0133333333333333,0.0633333333333333,0.183333333333333,0.346666666666667,0.296666666666667,0.0233333333333333,0.28,0.31,0.296666666666667,0.226666666666667,0.0766666666666667,0.346666666666667,0.12,40507133.3333333,11099.9366666667,52.8633333333333,637.483333333333,65673.15,178.233333333333,0.0566666666666667,36634.54,99.0266666666667,263.873333333333,37598739576,11293412318,1
"stress1","GPC049530","PPC201",73,119,33,79,35.7,6.36666666666667,1.8,3.56666666666667,6.53333333333333,7.03333333333333,43599.6666666667,90.1333333333333,34.05,-1.34333333333333,1012349.79466667,253.086666666667,4.29333333333333,6.14666666666667,0.05,34.1466666666667,34.9933333333333,35.1066666666667,0.113333333333333,33.9,39.15,5.25,35.9533333333333,38.0833333333333,-2.13333333333333,2027.76333333333,506.94,0.05,1156.48666666667,289.123333333333,1.75,1.63,1.70333333333333,1.79666666666667,1.59333333333333,1.75666666666667,1.75333333333333,0.706666666666667,167.063333333333,41.7633333333333,0.00333333333333333,84.97,0.136666666666667,0.823333333333333,0.0166666666666667,0.596666666666667,0.0233333333333333,0.0733333333333333,0.2,0.393333333333333,0.286666666666667,0.0133333333333333,0.323333333333333,0.28,0.32,0.276666666666667,0.0933333333333333,0.366666666666667,0.133333333333333,68559833.3333333,17139.96,44.8433333333333,589.336666666667,118035.333333333,295.086666666667,0.0966666666666667,67226.6566666667,168.066666666667,216.806666666667,61704147315.3333,15426059510,1
"stress1","GPC049590","PPC202",69,108,29,68,55.1666666666667,8.73333333333333,1.16666666666667,7.46666666666667,4.3,7.33333333333333,27708.6666666667,96.2666666666667,35.3916666666667,-0.00166666666666664,1539515.43666667,396.423333333333,3.80333333333333,5.68333333333333,-0.00333333333333333,30.7966666666667,34.27,34.3233333333333,0.05,34.12,39.2033333333333,5.08666666666667,37.18,23.0933333333333,14.0866666666667,2534.20666666667,657.926666666667,0.0633333333333333,1327.11333333333,344.8,1.66666666666667,1.18,1.66,1.80333333333333,1.59333333333333,1.78666666666667,1.78666666666667,0.153333333333333,159.583333333333,43.91,-0.0833333333333333,76.2833333333333,0.14,0.756666666666667,0.01,0.546666666666667,0.0166666666666667,0.0733333333333333,0.213333333333333,0.363333333333333,0.23,0.0133333333333333,0.293333333333333,0.28,0.306666666666667,0.236666666666667,0.0766666666666667,0.36,0.126666666666667,117281733.333333,30162.66,52.66,657.59,141968.166666667,373.733333333333,0.12,74302.8766666667,195.936666666667,208.76,103351589124.333,28854676916.6667,1
