"treatment","g2pname","genotype","DASanthesis","DASmaturity","DATanthesis","DATmaturity","fruitno","fruitlength","fruitwidth","fruitshapeindex","fruitweight","yield","pollenconcentration","pollenactivity","cluster"
"stress1","GPC040670","PPC187",76.3333333333333,109.333333333333,36.3333333333333,69.3333333333333,16.4666666666667,6.36666666666667,2.63333333333333,2.43333333333333,12.4,6,140049.333333333,90.4,2
"stress1","GPC042150","PPC188",71.6666666666667,103.333333333333,31.6666666666667,63.3333333333333,31.4,1.8,1,1.8,0.666666666666667,0.6,4570,36.4333333333333,2
"stress1","GPC042610","PPC189",74.3333333333333,108,34.3333333333333,68,9.86666666666667,10.8333333333333,2.06666666666667,5.26666666666667,13.3333333333333,3.76666666666667,8363.66666666667,77.8666666666667,2
"stress1","GPC043060","PPC190",74.3333333333333,110.666666666667,34.3333333333333,70.6666666666667,3.76666666666667,12.1,2.63333333333333,4.56666666666667,18.2333333333333,2,11307.3333333333,87.2666666666667,2
"stress1","GPC043310","PPC191",69,101,29,61,77.1,11.5333333333333,1.3,8.86666666666667,4.73333333333333,8.86666666666667,2737.66666666667,73.3333333333333,2
"stress1","GPC043540","PPC192",75.6666666666667,118,35.6666666666667,78,8.63333333333333,6.56666666666667,5.73333333333333,1.13333333333333,47.3333333333333,3.5,13336.4784404854,71.0574451329718,2
"stress1","GPC044910","PPC193",75.6666666666667,109.333333333333,35.6666666666667,69.3333333333333,1.1,3.6,4.6,0.766666666666667,23.9333333333333,0.8,14174.1451071521,58.0574451329719,2
"stress1","GPC045100","PPC194",76.3333333333333,109.333333333333,36.3333333333333,69.3333333333333,34.8333333333333,9.4,1.7,5.56666666666667,8.2,8.46666666666667,38548.3333333333,84.5,2
"stress1","GPC045230","PPC195",76.3333333333333,117.666666666667,36.3333333333333,77.6666666666667,2.7,10.3,2,5.13333333333333,16.5333333333333,1.4,28555.6235476375,67.948223599277,2
"stress1","GPC046740","PPC196",70.3333333333333,112,30.3333333333333,72,5.93333333333333,7.66666666666667,5.3,1.43333333333333,54.4,9.33333333333333,24021.3333333333,79.5666666666667,2
"stress1","GPC047230","PPC197",71.6666666666667,101,31.6666666666667,61,40.2666666666667,11.7333333333333,1.26666666666667,9.26666666666667,6.13333333333333,6.96666666666667,23490.3333333333,92.2333333333333,2
"stress1","GPC049280","PPC198",73,108,33,68,176.7,3.06666666666667,1.1,2.8,1.43333333333333,7.33333333333333,6247.33333333333,91,2
"stress1","GPC049320","PPC199",71.6666666666667,103.333333333333,31.6666666666667,63.3333333333333,60.6,1.6,1.16666666666667,1.36666666666667,0.933333333333333,1.66666666666667,15181.3333333333,89.5666666666667,2
"stress1","GPC049520","PPC200",71.6666666666667,109.333333333333,31.6666666666667,69.3333333333333,112.466666666667,6.8,1.96666666666667,3.46666666666667,5.4,5.33333333333333,49770.3333333333,82.2,2
"stress1","GPC049530","PPC201",73,119,33,79,35.7,6.36666666666667,1.8,3.56666666666667,6.53333333333333,7.03333333333333,43599.6666666667,90.1333333333333,2
"stress1","GPC049590","PPC202",69,108,29,68,55.1666666666667,8.73333333333333,1.16666666666667,7.46666666666667,4.3,7.33333333333333,27708.6666666667,96.2666666666667,2
"stress1","GPC049830","PPC203",78,121,38,81,15.4333333333333,4.56666666666667,3.06666666666667,1.5,14.4,6.7,24081.3333333333,83.7,2
"stress1","GPC049890","PPC204",69,108,29,68,43,15.4,1.03333333333333,14.9333333333333,6.73333333333333,8.53333333333333,11861.6666666667,82.7333333333333,2
"stress1","GPC050150","PPC1",69,105.666666666667,29,65.6666666666667,56.5333333333333,2.8,1.76666666666667,1.56666666666667,2.53333333333333,4.13333333333333,16640.6666666667,72.3333333333333,2
"stress1","GPC050330","PPC205",74.3333333333333,113,34.3333333333333,73,15.8333333333333,7.76666666666667,2.13333333333333,3.63333333333333,12.4666666666667,5.9,11535.3333333333,84.8,2
"stress1","GPC050550","PPC206",71.6666666666667,108,31.6666666666667,68,13,12.5333333333333,1.46666666666667,8.53333333333333,8.33333333333333,3.33333333333333,38693,90.7666666666667,2
"stress1","GPC051290","PPC207",74.3333333333333,108,34.3333333333333,68,11,6.2,3.56666666666667,1.76666666666667,19.2666666666667,6.16666666666667,5721.66666666667,64.7,2
"stress1","GPC057060","PPC208",69,110.666666666667,29,70.6666666666667,20.6666666666667,14.1666666666667,1.7,8.36666666666667,12.1333333333333,7.36666666666667,4370.66666666667,57.9333333333333,2
"stress1","GPC060200","PPC209",74.3333333333333,110.666666666667,34.3333333333333,70.6666666666667,9.9,8.8,4.26666666666667,2.06666666666667,32.2666666666667,9.43333333333333,29319,80.7333333333333,2
"stress1","GPC060460","PPC210",73,122.666666666667,33,82.6666666666667,8.46666666666667,7.46666666666667,2.23333333333333,3.33333333333333,10.9,2.66666666666667,47477,87.6,2
"stress1","GPC060540","PPC211",77,114.333333333333,37,74.3333333333333,2.43333333333333,2.23333333333333,3.3,0.666666666666667,10.5,0.833333333333333,7211.33333333333,72.3666666666667,2
"stress1","GPC061390","PPC217",77.3333333333333,121,37.3333333333333,81,56.1666666666667,7.8,1.23333333333333,6.3,9.66666666666667,11.1,16525.3333333333,89.5,2
"stress1","GPC061670","PPC218",73,115.666666666667,33,75.6666666666667,29.4,8.93333333333333,1.83333333333333,5.4,5.93333333333333,5.03333333333333,1672,63.8666666666667,2
"stress1","GPC061940","PPC219",75.6666666666667,118,35.6666666666667,78,106.966666666667,5.13333333333333,1.46666666666667,3.53333333333333,3.6,11.5333333333333,9101.66666666667,91.3666666666667,2
"stress1","GPC062700","PPC220",71.6666666666667,108,31.6666666666667,68,22.3,1.63333333333333,2.26666666666667,0.7,4.53333333333333,3,17346.6666666667,70.9,2
"stress1","GPC063310","PPC221",75.6666666666667,110.666666666667,35.6666666666667,70.6666666666667,226.366666666667,2.9,0.866666666666667,3.33333333333333,0.933333333333333,6.2,14447.8117738187,76.8241117996385,2
"stress1","GPC063560","PPC222",71.6666666666667,108,31.6666666666667,68,27.2666666666667,8.63333333333333,1.63333333333333,5.3,6.46666666666667,5.1,10301,83.7666666666667,2
"stress1","GPC063760","PPC223",73,115.666666666667,33,75.6666666666667,51.7,8.56666666666667,1.66666666666667,5.16666666666667,6.33333333333333,8.73333333333333,16963.6666666667,95.5333333333333,2
"stress1","GPC063810","PPC224",78,117.333333333333,38,77.3333333333333,134.333333333333,6,0.833333333333333,7.3,1.86666666666667,5.26666666666667,9509.81177381874,49.3907784663052,2
"stress1","GPC063820","PPC225",75.6666666666667,110.666666666667,35.6666666666667,70.6666666666667,45.2,7.46666666666667,1.8,4.23333333333333,6.8,8.13333333333333,1296,81.0333333333333,2
"stress1","GPC063880","PPC226",73,115.666666666667,33,75.6666666666667,38.3,7.16666666666667,1.63333333333333,4.43333333333333,5,5.53333333333333,25431,94.3333333333333,2
"stress1","GPC064390","PPC227",71.6666666666667,108,31.6666666666667,68,25.4666666666667,1.36666666666667,1.73333333333333,0.766666666666667,2.33333333333333,1.76666666666667,18205,69.7666666666667,2
"stress1","GPC065060","PPC228",69,101,29,61,33.3,3,2.13333333333333,1.4,5.06666666666667,4.93333333333333,25596.6666666667,88.2,2
"stress1","GPC065810","PPC229",74.3333333333333,114.333333333333,34.3333333333333,74.3333333333333,14.0333333333333,6.4,2.93333333333333,2.16666666666667,13.6666666666667,5.5,27441.6666666667,79.9666666666667,2
"stress1","GPC066460","PPC230",71.6666666666667,122.666666666667,31.6666666666667,82.6666666666667,15.9666666666667,3.4,2.26666666666667,1.5,5.73333333333333,2.63333333333333,10156.1451071521,68.9241117996385,2
"stress1","GPC067390","PPC231",69,105.666666666667,29,65.6666666666667,32.1333333333333,3.9,1.56666666666667,2.5,3.03333333333333,2.93333333333333,8904.33333333333,73.2,2
"stress1","GPC067430","PPC232",69,103.333333333333,29,63.3333333333333,54.1333333333333,5.86666666666667,1.8,3.26666666666667,5.26666666666667,8.53333333333333,41808.3333333333,86.6666666666667,2
"stress1","GPC068750","PPC233",77,122.666666666667,37,82.6666666666667,68.9,4.36666666666667,1.26666666666667,3.56666666666667,2.16666666666667,4.23333333333333,18764,90.9333333333333,2
"stress1","GPC069200","PPC234",73,113,33,73,5.73333333333333,4.16666666666667,4.13333333333333,1,20.7666666666667,3.6,9431.66666666667,80.5666666666667,2
"stress1","GPC070980","PPC235",75.6666666666667,108,35.6666666666667,68,23.2333333333333,4.63333333333333,1.96666666666667,2.36666666666667,5.73333333333333,4.1,35946.6666666667,89.1333333333333,2
"stress1","GPC071220","PPC236",75.6666666666667,114.333333333333,35.6666666666667,74.3333333333333,0.933333333333333,3.76666666666667,4.03333333333333,0.933333333333333,20,0.666666666666667,15014.3333333333,56.4,2
"stress1","GPC071980","PPC237",74.3333333333333,121,34.3333333333333,81,8.16666666666667,2.1,4.06666666666667,0.533333333333333,15.4,3.73333333333333,31748.3333333333,64.6666666666667,2
"stress1","GPC073010","PPC238",69,105.666666666667,29,65.6666666666667,12.5333333333333,6.63333333333333,2.1,3.16666666666667,8.83333333333333,3.33333333333333,5650.33333333333,62.3333333333333,2
"stress1","GPC073080","PPC239",89.6666666666667,124.333333333333,49.6666666666667,84.3333333333333,17.172942079018,4.97331416155419,1.83082055214724,3.02294350715746,8.51961400817996,2.8429858183212,23281.4353214562,58.9723353989156,2
"stress1","GPC073850","PPC212",70.3333333333333,121,30.3333333333333,81,12.7333333333333,2.83333333333333,2.4,1.2,4.2,1.46666666666667,5486.66666666667,64.4333333333333,2
"stress1","GPC074430","PPC240",74.3333333333333,105.666666666667,34.3333333333333,65.6666666666667,4.46666666666667,3.36666666666667,2.06666666666667,1.63333333333333,4.93333333333333,0.866666666666667,13745.1451071521,67.6574451329719,2
"stress1","GPC076940","PPC241",69,105.666666666667,29,65.6666666666667,19.9,15.1,1.66666666666667,9.06666666666667,11.2666666666667,6.53333333333333,7345.66666666667,84.3666666666667,2
"stress1","GPC078190","PPC242",73.6666666666667,112.666666666667,33.6666666666667,72.6666666666667,33.8,7.7,2.3,3.36666666666667,11.8666666666667,11.5666666666667,27945.3333333333,90.6,2
"stress1","GPC078540","PPC243",74.3333333333333,114.333333333333,34.3333333333333,74.3333333333333,12.8,5.6,3.03333333333333,1.83333333333333,11.8,4.5,11444.6666666667,83.4666666666667,2
"stress1","GPC079790","PPC244",69,101,29,61,15.6333333333333,5.6,2.36666666666667,2.3,9.7,4.6,23176.8117738187,78.6241117996385,2
"stress1","GPC082220","PPC245",71.6666666666667,105.666666666667,31.6666666666667,65.6666666666667,15.1666666666667,9.66666666666667,1.66666666666667,5.83333333333333,8.4,3.66666666666667,11538.3333333333,79.9666666666667,2
"stress1","GPC082720","PPC246",70.3333333333333,115.666666666667,30.3333333333333,75.6666666666667,47.6333333333333,5.83333333333333,1.56666666666667,3.73333333333333,3.93333333333333,4.73333333333333,6492,55.3666666666667,2
"stress1","GPC083270","PPC247",78,124.333333333333,38,84.3333333333333,11.9,6.9,1,6.9,2,0.566666666666667,16973.6235476375,67.6815569326104,2
"stress1","GPC084560","PPC248",73,108,33,68,57.9666666666667,10.1666666666667,1.4,7.23333333333333,5.73333333333333,9.33333333333333,8089.66666666667,86.8,2
"stress1","GPC092760","PPC249",69,98.6666666666667,29,58.6666666666667,23.4333333333333,7.06666666666667,1.3,5.4,4.73333333333333,3.1,17853.3333333333,83.7,2
"stress1","GPC092820","PPC250",75.3333333333333,109.333333333333,35.3333333333333,69.3333333333333,12.5666666666667,7.26666666666667,2.9,2.56666666666667,20.6,6.93333333333333,20281,82.5333333333333,2
"stress1","GPC093160","PPC251",71.6666666666667,103.333333333333,31.6666666666667,63.3333333333333,30.9666666666667,3.96666666666667,1.4,2.83333333333333,2.93333333333333,2.73333333333333,27536.6666666667,78.9666666666667,2
"stress1","GPC093280","PPC252",74.3333333333333,115.666666666667,34.3333333333333,75.6666666666667,41.3333333333333,5.7,2.13333333333333,2.76666666666667,6.96666666666667,7.06666666666667,26036.6666666667,82.9333333333333,2
"stress1","GPC093310","PPC253",69,109.333333333333,29,69.3333333333333,50.4333333333333,7.06666666666667,1.8,4.03333333333333,4.8,7.2,40139,90.6333333333333,2
"stress1","GPC095130","PPC254",80.3333333333333,119.333333333333,40.3333333333333,79.3333333333333,16.9062754123514,1.53333333333333,1.33333333333333,1.16666666666667,0.933333333333333,0.0666666666666667,23281.4353214562,58.9723353989156,2
"stress1","GPC096810","PPC255",71.6666666666667,108,31.6666666666667,68,15.9,3.23333333333333,2.63333333333333,1.4,5.73333333333333,4.13333333333333,8178.33333333333,75.9333333333333,2
"stress1","GPC097130","PPC256",74.3333333333333,119.333333333333,34.3333333333333,79.3333333333333,29.1333333333333,5.43333333333333,1.9,2.86666666666667,5.43333333333333,4.66666666666667,36897.6666666667,78.1,2
"stress1","GPC106660","PPC257",81.6666666666667,113,41.6666666666667,73,10.0333333333333,4.23333333333333,2.23333333333333,1.9,6,1.86666666666667,25291.6235476375,63.6815569326104,2
"stress1","GPC106680","PPC258",73,110.666666666667,33,70.6666666666667,54.9333333333333,10.8666666666667,1.03333333333333,10.6666666666667,4.06666666666667,6.4,6992.66666666667,86.5,2
"stress1","GPC107030","PPC259",69,109.333333333333,29,69.3333333333333,19.4666666666667,8.4,2.86666666666667,2.93333333333333,16.8,9.3,11260.4784404854,77.6574451329719,2
"stress1","GPC107210","PPC260",75.6666666666667,115.666666666667,35.6666666666667,75.6666666666667,140.833333333333,3.36666666666667,0.766666666666667,4.43333333333333,0.833333333333333,3.23333333333333,20203.2902143042,63.2815569326104,2
"stress1","GPC107960","PPC261",69,108,29,68,23.1333333333333,6.03333333333333,1.83333333333333,3.26666666666667,5.8,4.2,10429,75.6666666666667,2
"stress1","GPC107970","PPC262",69,112,29,72,16.5,5.86666666666667,2.23333333333333,2.63333333333333,7.46666666666667,3.53333333333333,21333.6666666667,89.1,2
"stress1","GPC112440","PPC263",75.6666666666667,119.333333333333,35.6666666666667,79.3333333333333,5.36666666666667,8.93333333333333,1.76666666666667,5.03333333333333,7.26666666666667,1.16666666666667,8594.66666666667,85.1333333333333,2
"stress1","GPC112760","PPC264",75.6666666666667,119.333333333333,35.6666666666667,79.3333333333333,13.9666666666667,10,1.76666666666667,5.7,9.86666666666667,4.06666666666667,12795,79.8,2
"stress1","GPC112810","PPC265",75.6666666666667,115.666666666667,35.6666666666667,75.6666666666667,35.2666666666667,11.8,1.33333333333333,8.83333333333333,6.26666666666667,6.43333333333333,19643.4784404854,66.5241117996385,2
"stress1","GPC112830","PPC266",77,123,37,83,22.8333333333333,7.03333333333333,1.73333333333333,4.06666666666667,7.33333333333333,5,13046.3333333333,92.9,2
"stress1","GPC113030","PPC267",75.6666666666667,119.333333333333,35.6666666666667,79.3333333333333,39.2333333333333,12.9333333333333,1.13333333333333,11.4333333333333,7,8,2432,81.6666666666667,2
"stress1","GPC113230","PPC268",69,108,29,68,39.0333333333333,6.76666666666667,1.6,4.26666666666667,5.4,6.16666666666667,13996,84.4,2
"stress1","GPC114500","PPC269",74.3333333333333,123,34.3333333333333,83,157.272942079018,4.33998082822086,1.46415388548057,3.58961017382413,8.05294734151329,6.60965248498786,20079.6666666667,91.7,2
"stress1","GPC114810","PPC270",71.6666666666667,101,31.6666666666667,61,16.3,8.93333333333333,2.06666666666667,4.36666666666667,11.4,5.5,10380.3333333333,88.3666666666667,2
"stress1","GPC115410","PPC271",85.3333333333333,123,45.3333333333333,83,14.0333333333333,5.76666666666667,1.26666666666667,4.56666666666667,3.4,1.46666666666667,13763.4784404854,81.3907784663052,2
"stress1","GPC116220","PPC272",78,123,38,83,59.7,5.2,1,5.2,2.26666666666667,4.1,7665.33333333333,85.4,2
"stress1","GPC116260","PPC273",69,109.333333333333,29,69.3333333333333,108.833333333333,6.66666666666667,0.866666666666667,7.73333333333333,2.26666666666667,7.33333333333333,10171,91.0333333333333,2
"stress1","GPC117100","PPC274",73.2667783153455,111.647390636992,33.4893313484679,71.8364415451522,17.0062754123514,6.10664749488753,1.83082055214724,3.88961017382413,9.71961400817996,3.0429858183212,23281.4353214562,58.9723353989156,2
"stress1","GPC117250","PPC275",71.6666666666667,123,31.6666666666667,83,37.6666666666667,10.8,1.63333333333333,8.96666666666667,9.33333333333333,6.66666666666667,23245.3333333333,89.4666666666667,2
"stress1","GPC118010","PPC276",73,119.333333333333,33,79.3333333333333,26.7333333333333,9.93333333333333,2.2,6.66666666666667,12.4,5.2,9892.14510715208,79.7241117996385,2
"stress1","GPC118230","PPC277",91,123,51,83,14.9062754123514,4.13998082822086,2.33082055214724,1.9562768404908,10.11961400818,2.80965248498786,23281.4353214562,58.9723353989156,2
"stress1","GPC120150","PPC278",71.6666666666667,110.666666666667,31.6666666666667,70.6666666666667,15.9333333333333,8.43333333333333,3.06666666666667,2.76666666666667,17.3333333333333,8.33333333333333,9548.66666666667,66.8666666666667,2
"stress1","GPC120620","PPC214",71.6666666666667,118,31.6666666666667,78,9,6.63333333333333,2.4,2.76666666666667,9.4,2.33333333333333,5820,68.8666666666667,2
"stress1","GPC120740","PPC216",74.3333333333333,109.333333333333,34.3333333333333,69.3333333333333,24.7333333333333,6.7,3.53333333333333,1.9,17.1333333333333,12.4666666666667,65414.6666666667,87.1333333333333,2
"stress1","GPC120980","PPC279",77,119.333333333333,37,79.3333333333333,137.4,4.23333333333333,0.966666666666667,4.4,1.73333333333333,6.83333333333333,5370.33333333333,82.5333333333333,2
"stress1","GPC121020","PPC280",79.3333333333333,123,39.3333333333333,83,59.5333333333333,6.4,1.6,3.96666666666667,5.13333333333333,9.06666666666667,41962.4784404854,80.5574451329718,2
"stress1","GPC121030","PPC281",78,119.333333333333,38,79.3333333333333,49.2,5.33333333333333,1.03333333333333,5.16666666666667,2.33333333333333,3.3,15332.3333333333,74.0333333333333,2
"stress1","GPC121120","PPC282",76.3333333333333,123,36.3333333333333,83,32.4666666666667,11.6333333333333,1.3,8.96666666666667,7.6,7.16666666666667,32201.6666666667,91.4,2
"stress1","GPC121490","PPC283",71.6666666666667,110.666666666667,31.6666666666667,70.6666666666667,31.2666666666667,7.26666666666667,1.73333333333333,4.16666666666667,7.06666666666667,6.36666666666667,8246.33333333333,90.2333333333333,2
"stress1","GPC121520","PPC284",78,123,38,83,31.0333333333333,6.73333333333333,1.4,4.8,3.86666666666667,3.56666666666667,6176.66666666667,81.5333333333333,2
"stress1","GPC121530","PPC285",77,119.333333333333,37,79.3333333333333,53.8666666666667,5.36666666666667,1.86666666666667,2.93333333333333,4.6,6.83333333333333,5245.33333333333,82.4333333333333,2
"stress1","GPC121620","PPC286",74.3333333333333,109.333333333333,34.3333333333333,69.3333333333333,27.3333333333333,11.4333333333333,2.03333333333333,5.66666666666667,12.4666666666667,3.96666666666667,15055,82.6,2
"stress1","GPC121700","PPC215",71.6666666666667,119.333333333333,31.6666666666667,79.3333333333333,68.2,5.23333333333333,1.16666666666667,4.5,2.93333333333333,5.9,3734,81.7666666666667,2
"stress1","GPC121710","PPC287",71.6666666666667,123,31.6666666666667,83,49.7,6.6,1.53333333333333,4.26666666666667,5.4,8.13333333333333,19052.3333333333,85.0666666666667,2
"stress1","GPC123680","PPC288",71.6666666666667,114.333333333333,31.6666666666667,74.3333333333333,56.4,13.6,2.56666666666667,5.3,17.3333333333333,14.0666666666667,9604.33333333333,82.3333333333333,2
"stress1","GPC123700","PPC289",70.3333333333333,109.333333333333,30.3333333333333,69.3333333333333,19.2,12.5333333333333,2.73333333333333,4.63333333333333,25.5333333333333,14.2333333333333,9272.66666666667,86,2
"stress1","GPC123750","PPC290",75.6666666666667,123,35.6666666666667,83,17.8062754123514,8.53998082822086,3.29748721881391,2.82294350715746,26.4529473415133,6.07631915165453,4903,77.9,2
"stress1","GPC124980","PPC291",86.3333333333333,123,46.3333333333333,83,51.8333333333333,6.63333333333333,1,6.66666666666667,2.46666666666667,4.03333333333333,17747.9568809708,69.0482235992771,2
"stress1","GPC125100","PPC213",69,119.333333333333,29,79.3333333333333,11.1,5.96666666666667,2.1,2.86666666666667,10.2666666666667,3.4,14501.6666666667,79.9,2
"stress1","GPC125920","PPC292",76.6666666666667,123,36.6666666666667,83,67.5,6.83333333333333,1.2,5.66666666666667,3.23333333333333,6.76666666666667,33229.6666666667,72.5666666666667,2
"stress1","GPC127510","AVPP9905",74.3333333333333,118,34.3333333333333,78,20.8666666666667,11.0666666666667,1.9,5.9,13.2,8.1,5458.33333333333,67.3333333333333,2
"stress1","GPC127520","PPC293",82.6666666666667,123,42.6666666666667,83,4.6,8.6,1.8,4.76666666666667,8.16666666666667,1.16666666666667,23281.4353214562,58.9723353989156,2
"stress1","GPC127670","PPC294",78.6666666666667,123,38.6666666666667,83,2.43333333333333,6.23333333333333,1.46666666666667,4.26666666666667,5,0.333333333333333,18543.8117738187,67.0907784663052,2
"stress1","GPC128500","PPC295",71.6666666666667,115.666666666667,31.6666666666667,75.6666666666667,27.1,6.76666666666667,1.9,3.66666666666667,7.06666666666667,5.7,13238.6666666667,90.5666666666667,2
"stress1","GPC128790","PPC296",77,123,37,83,54.0333333333333,6.26666666666667,0.9,6.96666666666667,1.73333333333333,2.76666666666667,6208,85.8333333333333,2
